zid,mid,ddist
z93204,m36703,44.276426
z93204,m71074,72.131875
z95380,m54145,30.401828
z95380,m85087,45.386195
z95380,m33328,82.951811
z95380,m50527,63.733422
z95380,m58006,16.938579
z95380,m89083,2.458144
z95380,m56251,25.368722
z95380,m79039,97.133366
z95380,m88273,46.087101
z95380,m50851,55.650625
z95380,m52984,59.680839
z95830,m54145,54.286716
z95830,m61057,74.99826
z95830,m85087,41.517538
z95830,m90028,71.027698
z95830,m28657,56.442252
z95830,m22420,29.715213
z95830,m19504,90.832041
z95830,m96994,35.234232
z95830,m58006,70.381472
z95830,m89866,47.144054
z95830,m77068,15.861121
z95830,m97939,57.167392
z95830,m2683,68.419182
z95830,m88273,65.713732
z95830,m50851,29.183941
z98620,m97507,70.141002
z688,m3034,18.892791
z688,m79093,49.430078
z688,m78985,74.681361
z688,m35866,81.422617
z688,m70642,43.706007
z688,m30115,6.661721
z688,m55738,64.121157
z688,m97561,66.318947
z688,m631,43.070966
z688,m43453,35.462275
z795,m3034,56.946806
z795,m79093,58.773637
z795,m78985,47.98974
z795,m35866,36.292427
z795,m70642,13.331519
z795,m30115,39.699405
z795,m55738,54.740317
z795,m97561,31.071045
z795,m631,56.583925
z795,m43453,6.131691
z795,m28981,83.729147
z1084,m970,76.62936
z1084,m37243,65.148905
z1084,m92485,90.940781
z1084,m69778,25.721039
z1084,m83926,37.663793
z1084,m49096,82.599494
z1354,m97291,72.491027
z1354,m53740,80.768313
z1354,m69778,59.254578
z1354,m83926,48.009002
z1354,m61165,92.655765
z1354,m49096,41.90838
z2061,m97291,55.487826
z2061,m72505,56.984088
z2061,m9271,31.076637
z2061,m61165,72.467415
z2061,m61786,58.015564
z2061,m5167,48.726686
z2061,m49096,74.890142
z3256,m53740,49.508371
z3256,m71506,90.636309
z3256,m24607,55.576061
z3256,m61165,66.930998
z4645,m4951,
z6108,m62407,38.752436
z6108,m97291,67.686585
z6108,m37243,7.080525
z6108,m22096,61.083274
z6108,m92485,32.8724
z6108,m64135,52.085197
z6108,m69778,82.048959
z6108,m83926,27.260797
z6410,m62407,15.67471
z6410,m71803,79.726274
z6410,m37243,25.207787
z6410,m22096,38.350409
z6410,m92485,10.139535
z6410,m64135,61.165916
z6410,m83926,57.026341
z6410,m10162,53.657267
z6759,m62407,57.847173
z6759,m71803,75.602233
z6759,m37243,35.847525
z6759,m45262,70.671031
z6759,m22096,28.927936
z6759,m92485,23.979336
z6759,m69778,59.434776
z6759,m83926,62.00601
z6759,m10162,74.01028
z7114,m89263,43.910438
z7114,m71803,78.377277
z7114,m25849,75.477959
z7114,m88462,53.334775
z7114,m56899,75.628331
z7114,m63217,15.987259
z7114,m10162,57.888183
z7422,m71803,47.854281
z7422,m25849,65.08739
z7422,m45262,74.961599
z7422,m22096,86.474365
z7422,m56899,25.252525
z7422,m63217,55.487826
z7422,m10162,72.919774
z7721,m89263,38.099375
z7721,m88462,47.523712
z7721,m63217,40.205823
z7946,m89263,46.27227
z7946,m25849,68.353317
z7946,m88462,45.998245
z7946,m56899,77.823014
z7946,m63217,35.69529
z7946,m1495,55.973738
z7946,m10162,77.157525
z8203,m90730,43.038033
z8203,m90658,50.114208
z8203,m88462,88.869751
z8203,m3898,19.428413
z10537,m62407,85.314265
z10537,m71803,29.178348
z10537,m45262,61.935795
z10537,m22096,36.240853
z10537,m92485,58.170286
z10537,m56899,37.991256
z10537,m63217,55.057216
z10537,m10162,34.12322
z11556,m62407,87.243001
z11556,m22096,79.298149
z11556,m63217,26.679194
z11556,m10162,53.032789
z11716,m62407,108.841864
z11716,m22096,100.897011
z11716,m92485,122.826444
z11716,m63217,48.278056
z11716,m10162,74.631651
z12072,m970,38.638103
z12072,m79633,43.044868
z12072,m33598,64.874259
z12072,m89785,63.115779
z12143,m970,31.844031
z12143,m45262,42.981488
z12143,m79633,52.349902
z12143,m33598,72.904239
z12143,m69778,52.73453
z12170,m970,26.889838
z12170,m79633,11.710361
z12170,m33598,29.971218
z12170,m69778,62.312346
z12474,m970,69.231314
z12474,m45262,59.122226
z12515,m71803,17.302081
z12515,m45262,24.672165
z12515,m22096,58.430019
z12515,m92485,80.359451
z12515,m56899,30.304894
z12515,m10162,71.977153
z12746,m71803,52.684199
z12746,m25849,48.975235
z12746,m45262,57.328328
z12746,m56899,27.372022
z12983,m11755,85.032162
z13152,m7732,69.662546
z13152,m41914,45.947293
z13152,m86302,35.404488
z13152,m89785,80.704933
z14037,m75664,68.202945
z14037,m11350,32.108735
z14517,m75664,53.424252
z14517,m11350,74.14636
z16507,m27766,5.516533
z18643,m7732,82.399412
z18643,m8434,57.422155
z18643,m25849,63.810472
z18643,m80227,15.552921
z18643,m37945,43.17287
z18643,m1495,77.079232
z19031,m89263,51.3613
z19031,m90730,56.195568
z19031,m47530,69.437609
z19031,m71749,38.308155
z19031,m88462,33.767796
z19031,m73693,58.234908
z19031,m69076,18.351577
z19031,m1495,55.567362
z19342,m89263,77.024552
z19342,m90730,48.674491
z19342,m48664,75.551281
z19342,m47530,56.951155
z19342,m71749,36.786417
z19342,m88462,59.431048
z19342,m73693,52.106945
z19342,m199,62.530447
z19342,m69076,13.908151
z19342,m24580,62.769054
z19342,m1495,72.141195
z20716,m91261,31.338235
z20716,m92242,40.583617
z20716,m199,52.404582
z20716,m31519,60.93228
z20716,m4843,25.471869
z20716,m49594,58.474757
z20716,m94294,53.452835
z21601,m91261,84.40582
z21601,m78364,54.67383
z21601,m199,86.017657
z21601,m4843,58.12244
z21601,m24580,55.142344
z21601,m49594,101.493528
z21703,m91261,82.354674
z21703,m92242,47.044013
z21703,m97750,70.615729
z21703,m96103,48.854689
z21703,m36190,35.16526
z21703,m31519,6.462882
z21703,m15184,56.700121
z21703,m36784,52.686685
z21703,m4843,52.326911
z21703,m94294,39.557733
z22454,m91261,74.664584
z22454,m31600,57.755831
z22454,m74746,49.48538
z22454,m95411,67.292015
z22454,m49594,94.358944
z22709,m15724,29.358546
z22709,m37162,49.390932
z22709,m96103,69.631477
z22709,m31600,47.766668
z22709,m84630,62.596934
z23422,m78364,73.543009
z23422,m90892,71.815597
z23422,m95411,111.006721
z23422,m49594,221.56419
z23523,m90892,11.21575
z23523,m95411,50.406874
z23551,m90892,2.167343
z23551,m95411,43.791756
z23937,m52201,71.986474
z24946,m6139,94.38442
z25136,m15481,34.443848
z25136,m6139,44.130403
z25443,m21745,89.323973
z25443,m92242,74.016494
z25443,m96103,36.01716
z25443,m36190,11.801082
z25443,m31519,33.435362
z25443,m15184,48.625403
z25443,m36784,79.659165
z25443,m94294,66.530214
z26283,m59275,61.413222
z27017,m8002,80.278673
z27017,m96670,49.460526
z27017,m38809,66.615963
z27017,m35164,74.195449
z27017,m38647,80.788818
z27350,m25228,74.567029
z27350,m96670,36.852904
z27350,m38809,17.474201
z27350,m19558,64.471611
z27350,m11728,45.02145
z27350,m35164,25.793118
z27812,m75988,32.987975
z27812,m33814,58.100071
z27812,m35380,19.379946
z27812,m61840,63.763248
z28442,m95833,45.927409
z28442,m60895,53.554119
z28442,m29440,79.373335
z28466,m95833,44.293203
z28466,m42400,39.847913
z28466,m33814,57.709228
z28466,m61840,74.122127
z28605,m43210,56.669674
z28605,m10351,67.720139
z28605,m45235,77.755284
z28605,m38647,36.442799
z29653,m83548,68.112225
z29653,m35461,46.249901
z29653,m2413,37.911099
z29653,m4222,71.557106
z29653,m55603,44.29631
z30817,m2413,70.633128
z30817,m4222,42.778921
z30817,m3763,66.942183
z30820,m4222,61.437455
z31318,m39079,54.313435
z31318,m39133,45.503012
z31318,m79768,20.298333
z31518,m11026,55.548099
z31518,m39133,45.66954
z32832,m87787,40.545713
z32832,m67134,75.227546
z32832,m45451,23.57793
z32832,m80416,83.582503
z32832,m67105,51.642781
z32832,m46828,61.841347
z32832,m23311,51.375592
z32832,m96697,50.969836
z32832,m65863,25.809895
z32832,m48799,62.400581
z32905,m80400,31.318972
z32905,m87787,48.657093
z32905,m71479,64.320618
z32905,m45451,54.717947
z32905,m67105,19.030114
z34235,m63838,43.465536
z34235,m86599,62.365162
z34235,m46828,76.976085
z34235,m79606,11.272916
z34952,m80400,29.661775
z34952,m71479,3.689081
z35444,m89110,24.972287
z35444,m7786,50.843076
z36042,m58600,46.778066
z38315,m42265,34.215805
z38833,m42265,81.519551
z38833,m29953,49.205142
z39422,m37594,54.576896
z39422,m42211,87.515161
z39553,m35920,28.787506
z39553,m67807,10.960988
z39553,m22285,62.484466
z39553,m57925,44.393865
z40008,m51755,38.962459
z40008,m49582,50.789639
z40008,m26750,49.729579
z40022,m51755,24.513715
z40022,m49582,58.156615
z40022,m26750,57.947213
z40217,m51755,4.73547
z40217,m26750,41.705813
z41099,m16885,17.862558
z41099,m56926,44.879777
z41099,m22528,62.821249
z42049,m17317,69.245606
z43030,m19234,38.322447
z43030,m54091,60.154945
z43030,m61705,7.403638
z43348,m49852,26.922771
z43348,m19234,68.256383
z43348,m83980,44.321786
z43348,m22528,57.869542
z43832,m94726,70.597709
z43832,m766,64.139177
z43832,m13375,46.623966
z43832,m93592,65.141449
z43832,m54091,76.668506
z43832,m61705,57.932922
z44861,m87868,48.884514
z44861,m51364,68.290558
z44861,m54091,64.954416
z44861,m58357,62.455261
z45211,m16885,10.686963
z45211,m56926,36.517985
z45211,m22528,54.459457
z45850,m49852,12.295693
z45850,m83980,59.318579
z46016,m45694,50.072576
z46016,m41212,35.194464
z46016,m60625,19.133883
z46016,m2386,0.653061
z46514,m56656,48.918068
z46514,m83116,14.307693
z46514,m26794,6.359734
z46514,m43723,55.760608
z46514,m5707,78.453705
z46514,m7138,48.560159
z46619,m56656,26.317555
z46619,m83116,14.621486
z46619,m26794,26.121202
z46619,m43723,81.120631
z46619,m7138,32.674804
z46731,m45694,75.539474
z46731,m49852,61.855017
z46731,m31087,23.732651
z46731,m60625,56.701985
z46731,m2386,79.645495
z47304,m45694,54.922378
z47304,m41212,55.210695
z47304,m60625,5.819763
z47304,m2386,25.040016
z47339,m41212,64.53934
z47339,m56926,55.551827
z47339,m22528,63.750199
z47339,m60625,30.504976
z47339,m2386,41.650511
z47838,m87139,45.24825
z47838,m8380,68.589438
z49344,m47719,89.186029
z49344,m34300,29.167785
z49344,m39430,46.170365
z49344,m43723,33.052598
z49344,m5707,44.383302
z49344,m7138,76.370248
z49344,m60841,66.249975
z50122,m92593,61.531282
z50122,m23743,62.522991
z50122,m2062,40.249319
z50132,m23743,69.583632
z50132,m2062,37.581151
z50604,m92593,37.819136
z50604,m2062,79.95121
z51111,m82225,7.822442
z52220,m92593,67.782277
z52220,m14752,38.043451
z52220,m41590,27.358352
z54113,m93916,82.020997
z54113,m2764,9.135399
z54113,m34813,24.669679
z54113,m81118,65.060671
z54113,m30223,47.719443
z54113,m66160,27.695757
z55017,m77338,45.937972
z55017,m57628,65.298034
z55314,m53983,73.759867
z55314,m77338,68.878997
z55947,m75637,66.949639
z55947,m45910,14.286566
z56052,m53983,38.783504
z56052,m75637,73.685924
z56052,m57628,64.904085
z56340,m77338,25.211515
z56762,m34219,46.019372
z59105,m7705,11.681157
z59436,m34759,41.11551
z61532,m83899,50.556003
z61532,m8407,56.918223
z61532,m68509,35.237339
z61532,m22717,78.724623
z61883,m15211,40.933449
z61883,m22204,5.906133
z61883,m87139,53.50938
z61883,m46018,64.409474
z62013,m1765,32.517597
z62013,m77770,36.337166
z62062,m1765,22.488666
z62062,m77770,26.213786
z62093,m83899,58.168421
z62093,m1765,23.728923
z62093,m77770,60.716043
z62848,m13591,65.84422
z62896,m13591,19.813663
z62896,m13537,74.074903
z64844,m83953,61.303239
z64844,m43399,27.101726
z64844,m29494,64.541826
z65706,m83953,34.1866
z66413,m88084,31.99751
z66413,m53848,71.615515
z66413,m48232,47.902127
z67012,m95077,44.47775
z67036,m95077,47.565965
z68357,m49933,49.10448
z70301,m40375,14.35181
z70301,m36514,78.634524
z70301,m62677,59.299938
z70301,m53794,91.436635
z70301,m5680,70.974882
z70563,m5680,83.25007
z70563,m46045,33.156367
z70715,m1279,78.750099
z70715,m5680,66.563768
z70715,m46045,73.920803
z71326,m58330,74.641593
z71647,m58330,86.745904
z71647,m69454,71.477571
z73008,m65080,10.246411
z73008,m63433,31.455052
z73073,m65080,53.647325
z73456,m95104,63.943445
z73456,m48394,82.907073
z74063,m88948,19.8031
z75032,m22042,40.03681
z75032,m52687,43.348718
z75032,m81631,76.803343
z75032,m23500,51.51975
z75448,m52687,59.488214
z75448,m81631,65.214771
z75975,m89326,69.700449
z75975,m51256,65.313569
z75975,m81739,72.991231
z77092,m46801,63.826627
z77092,m87220,45.43839
z77092,m19755,32.463538
z77092,m40429,9.512572
z77467,m46801,59.571478
z77467,m90514,77.137641
z77467,m40429,70.269625
z77575,m87220,70.09502
z77575,m19755,51.562003
z77575,m6058,43.055431
z77575,m70993,56.330405
z77575,m40429,49.525148
z78052,m78580,34.486723
z78726,m79201,47.431127
z78726,m87058,60.801793
z78726,m4384,14.643855
z78726,m44992,55.41264
z83233,m50959,61.308831
z83716,m60976,45.439011
z83716,m8785,30.06256
z85295,m4549,50.408738
z85295,m14401,35.738164
z85295,m69184,29.059667
z85539,m14401,80.742215
z85619,m88732,34.85271
z87511,m79363,49.121878
z87543,m79363,70.162128
z87930,m47935,82.780934
z90501,m87490,53.849892
z90501,m12754,63.858939
z90501,m79309,49.039857
z90501,m82144,52.536313
z90501,m51445,22.214641
z90501,m47611,80.637825
z90501,m75340,64.133585
z90501,m66673,73.680953
z90501,m57709,49.151083
z92007,m60799,58.843231
z92007,m78661,17.480414
z92007,m57709,47.649229
z92007,m38215,72.484192
z92364,m47995,62.586992
z92841,m87490,73.904647
z92841,m79309,66.451921
z92841,m82144,72.591068
z92841,m60799,60.596119
z92841,m51445,22.832906
z92841,m47611,98.049889
z92841,m75340,48.050634
z92841,m57709,29.533151
z92841,m38215,79.188787
z93268,m4681,34.135648
z93268,m22987,57.188519
z93268,m79282,112.386165
z93268,m79417,92.069191
z95638,m54145,48.86898
z95638,m85087,36.099802
z95638,m28657,75.622738
z95638,m22420,48.895699
z95638,m19504,98.983188
z95638,m96994,54.414718
z95638,m50527,77.942317
z95638,m58006,64.963737
z95638,m89866,66.32454
z95638,m77068,32.83139
z95638,m89083,76.510056
z95638,m2683,62.917561
z95638,m88273,60.295996
z95638,m50851,23.766205
z96155,m14158,51.528449
z96155,m74179,84.198282
z3911,m71263,43.947099
z3911,m53740,55.993001
z3911,m71506,15.392607
z3911,m9271,72.63705
z3911,m24607,25.463791
z3911,m61165,68.433474
z6160,m62407,38.769213
z6160,m37243,2.85955
z6160,m22096,56.862299
z6160,m92485,28.651426
z6160,m64135,52.411417
z6160,m69778,84.774914
z6160,m83926,29.986752
z8012,m89263,52.925291
z8012,m90730,31.434547
z8012,m90658,73.746819
z8012,m71749,59.610624
z8012,m88462,46.684239
z8012,m3898,43.061024
z8012,m69076,23.201379
z8012,m24580,80.478133
z8865,m89263,70.693401
z8865,m25849,39.073063
z8865,m71749,48.951001
z8865,m88462,54.698063
z8865,m73693,55.209452
z8865,m80227,82.316149
z8865,m69076,77.317217
z8865,m37945,78.820936
z8865,m1495,18.086251
z11106,m89263,60.249394
z11106,m71803,75.889928
z11106,m22096,67.413182
z11106,m88462,69.67373
z11106,m56899,73.140982
z11106,m63217,5.62838
z11106,m10162,41.147822
z11212,m89263,58.835153
z11212,m88462,68.25949
z11212,m56899,85.922587
z11212,m63217,6.341714
z11212,m10162,47.493264
z11935,m62407,147.253788
z11935,m37243,91.106687
z11935,m22096,139.308936
z11935,m92485,161.238368
z11935,m64135,40.992479
z11935,m10162,113.043576
z12404,m71803,34.330758
z12404,m45262,20.635737
z12404,m22096,78.467997
z12404,m56899,39.954168
z12404,m10162,92.015132
z12454,m970,69.778742
z12454,m71803,74.31848
z12454,m45262,36.514878
z12454,m79633,92.124493
z12454,m69778,88.131562
z12454,m56899,86.017036
z12546,m62407,83.834159
z12546,m970,73.651749
z12546,m71803,58.428155
z12546,m37243,56.847386
z12546,m45262,38.562918
z12546,m22096,44.878534
z12546,m92485,49.966322
z12546,m69778,51.636567
z12546,m56899,75.339393
z12546,m83926,89.962121
z12546,m10162,70.135409
z12775,m71803,45.516683
z12775,m25849,79.221099
z12775,m45262,48.227725
z12775,m56899,20.204506
z13315,m86302,82.80144
z13315,m89785,31.975762
z14212,m11350,2.862036
z14624,m75664,13.312256
z14624,m11350,61.871172
z15072,m94726,56.777793
z15072,m93592,61.32623
z15072,m69697,34.096501
z15072,m58168,3.764888
z15072,m89650,31.429576
z15072,m59275,47.666627
z15072,m43291,79.698933
z15463,m94726,64.597128
z15463,m93592,69.145565
z15463,m69697,47.162073
z15463,m58168,17.163515
z15463,m89650,15.672846
z15463,m59275,38.113666
z15463,m43291,97.038918
z15530,m21745,33.778981
z15530,m58168,67.386463
z15530,m89650,60.612274
z15530,m1792,61.229917
z15530,m59275,74.858452
z15530,m43291,31.949043
z15533,m21745,75.364248
z15533,m96103,96.769864
z15533,m36190,76.867966
z15533,m31519,84.862528
z15533,m15184,47.612568
z15533,m1792,71.187391
z15533,m43291,71.974668
z15533,m84493,86.688738
z17027,m48664,44.67286
z17027,m97750,33.863487
z17027,m47530,46.015022
z17027,m73693,69.707906
z17027,m199,79.044008
z17027,m37081,11.748265
z17027,m31519,62.3459
z17027,m15184,46.481672
z17027,m36784,28.593017
z17027,m94294,57.818589
z17361,m48664,70.928279
z17361,m97750,15.712613
z17361,m47530,41.993508
z17361,m73693,69.674973
z17361,m199,33.711251
z17361,m37081,41.433031
z17361,m31519,76.78346
z17361,m15184,90.526326
z17361,m36784,24.852984
z17361,m4843,48.355728
z17361,m94294,40.396584
z17550,m48664,28.346332
z17550,m97750,19.196642
z17550,m47530,20.218176
z17550,m71749,69.19341
z17550,m73693,47.899641
z17550,m199,65.202965
z17550,m37081,27.687058
z17550,m15184,80.265002
z17550,m36784,41.67723
z17550,m4843,79.847441
z17550,m94294,71.888297
z17960,m8434,48.358213
z17960,m25849,54.501089
z17960,m48664,45.594975
z17960,m47530,60.328929
z17960,m71749,50.1285
z17960,m73693,31.970169
z17960,m80227,47.379553
z17960,m37081,71.017756
z17960,m37945,27.203631
z17960,m1495,36.294913
z18814,m7732,60.305938
z18814,m95455,59.964806
z18814,m8434,78.307683
z18814,m41914,59.923174
z18814,m80227,75.832762
z18814,m27118,32.380274
z19426,m89263,64.866182
z19426,m25849,82.534871
z19426,m90730,72.628972
z19426,m48664,62.104187
z19426,m47530,64.285821
z19426,m71749,19.547095
z19426,m88462,47.272678
z19426,m73693,36.63791
z19426,m69076,27.224757
z19426,m1495,45.189841
z20742,m91261,40.853292
z20742,m92242,24.514958
z20742,m31600,67.82018
z20742,m199,58.595925
z20742,m31519,44.863621
z20742,m36784,77.411045
z20742,m4843,28.342604
z20742,m49594,70.642448
z20742,m94294,47.211783
z21216,m91261,63.78686
z21216,m92242,49.339358
z21216,m97750,53.003584
z21216,m47530,79.284479
z21216,m199,34.806729
z21216,m31519,42.583189
z21216,m36784,47.813892
z21216,m4843,6.810228
z21216,m94294,24.969801
z21250,m91261,58.861872
z21250,m92242,44.457866
z21250,m97750,59.376988
z21250,m199,36.496858
z21250,m31519,44.353476
z21250,m36784,51.662044
z21250,m4843,7.844811
z21250,m94294,28.817953
z22849,m15724,45.464487
z22849,m37162,25.48119
z22849,m96103,65.293064
z22849,m84630,48.517284
z24847,m15481,89.996918
z24847,m6139,29.913431
z25669,m15481,96.923964
z25669,m40753,50.634917
z25942,m15481,67.955639
z25942,m6139,40.682415
z26041,m94726,15.331091
z26041,m93592,43.628957
z26041,m69697,76.718837
z26041,m58168,68.892045
z26041,m89650,89.496714
z26041,m59275,65.2825
z26411,m67672,59.808841
z26411,m59275,76.677205
z26680,m15481,69.222615
z26680,m6139,41.949391
z28147,m96670,45.594354
z28147,m38809,42.475071
z28147,m32653,62.433513
z28147,m19558,19.719836
z28147,m15670,41.95374
z28147,m35164,60.094051
z28147,m38647,57.038769
z28147,m75745,69.359317
z29684,m83548,69.240013
z29684,m35461,43.919137
z29684,m2413,13.206623
z29684,m3763,59.589497
z29684,m55603,53.406233
z30814,m4222,25.974559
z31085,m32194,96.876118
z31085,m3817,60.571264
z31085,m3763,46.379767
z31085,m52822,53.12848
z31085,m91783,78.857597
z32059,m89974,49.59412
z32118,m87787,49.62581
z32118,m67134,7.407987
z32118,m77230,52.205122
z32118,m23311,24.574609
z32118,m65863,54.542721
z32118,m48799,65.541612
z32277,m11026,73.395744
z32277,m77230,48.761483
z32277,m42346,15.081922
z32426,m24472,22.776361
z32426,m67294,65.053836
z33980,m63838,6.707702
z33980,m8974,62.611847
z33980,m80416,70.828859
z33980,m79606,44.223609
z33980,m13510,36.291184
z33991,m63838,30.990888
z33991,m8974,44.531809
z33991,m79606,71.190497
z33991,m13510,13.421618
z35019,m32113,52.149199
z35019,m40780,36.699425
z35019,m7786,72.886219
z35019,m22690,31.257456
z35146,m32113,34.296583
z35146,m2629,53.700763
z35146,m7786,34.642065
z36532,m67807,61.291433
z36532,m68482,51.871446
z36532,m22285,10.731702
z36532,m57925,36.225941
z37046,m60733,22.808672
z37046,m61273,36.759698
z37663,m43210,19.283634
z37663,m10351,25.579988
z37663,m59410,58.105042
z37663,m45235,10.064971
z37871,m45640,26.170912
z37871,m59410,24.566531
